,id,country,signup_date,message_count,call_count,search_count
20256,10020256,IT,2019-03-20,0,140,41
20257,10020257,GB,2019-03-26,0,30,34
20258,10020258,IT,2019-03-11,0,43,32
20259,10020259,IT,2019-03-29,89,51,44
20260,10020260,GB,2019-03-03,0,32,34
20261,10020261,IT,2019-03-26,0,64,35
20262,10020262,SE,2019-03-30,0,26,32
20263,10020263,ES,2019-04-02,0,17,31
20264,10020264,IT,2019-03-25,0,32,27
20265,10020265,SE,2019-03-25,0,93,40
20266,10020266,SE,2019-03-26,0,57,25
20267,10020267,GB,2019-03-17,0,30,23
20268,10020268,GB,2019-03-28,3,2,18
20269,10020269,GB,2019-03-04,3,0,21
20270,10020270,IT,2019-04-02,0,33,29
20271,10020271,GB,2019-03-25,37,69,38
20272,10020272,IT,2019-03-24,0,38,44
20273,10020273,SE,2019-03-30,0,14,20
20274,10020274,IT,2019-03-27,6,17,30
20275,10020275,GB,2019-03-25,0,67,16
20276,10020276,SE,2019-03-25,0,62,31
20277,10020277,GB,2019-03-27,16,5,22
20278,10020278,IT,2019-03-27,0,46,30
20279,10020279,SE,2019-03-10,0,15,16
20280,10020280,IT,2019-03-18,0,34,24
20281,10020281,IT,2019-03-29,0,41,41
20282,10020282,IT,2019-03-31,0,28,4
20283,10020283,IT,2019-03-13,0,27,24
20284,10020284,SE,2019-03-07,0,119,17
20285,10020285,IT,2019-03-08,0,0,28
20286,10020286,GB,2019-03-12,0,74,33
20287,10020287,IT,2019-03-07,3,3,23
20288,10020288,IT,2019-03-18,0,151,41
20289,10020289,IT,2019-03-27,0,38,36
20290,10020290,IT,2019-03-27,0,34,8
20291,10020291,FR,2019-03-31,0,19,19
20292,10020292,GB,2019-03-09,0,26,13
20293,10020293,IT,2019-03-27,0,61,43
20294,10020294,IT,2019-03-26,0,36,32
20295,10020295,ES,2019-03-25,1,43,27
20296,10020296,SE,2019-03-08,3,202,35
20297,10020297,ES,2019-03-22,0,80,14
20298,10020298,GB,2019-03-30,0,17,12
20299,10020299,IT,2019-03-02,0,30,39
20300,10020300,ES,2019-03-04,20,19,22
20301,10020301,SE,2019-03-11,0,31,40
20302,10020302,GB,2019-03-31,0,21,21
20303,10020303,GB,2019-03-30,0,21,35
20304,10020304,IT,2019-03-11,0,0,12
20305,10020305,GB,2019-03-05,13,37,32
20306,10020306,IT,2019-03-22,0,99,25
20307,10020307,ES,2019-03-20,0,10,39
20308,10020308,GB,2019-04-01,1,23,19
20309,10020309,ES,2019-03-10,5,22,36
20310,10020310,SE,2019-03-19,0,132,16
20311,10020311,IT,2019-03-04,4,29,19
20312,10020312,IT,2019-03-26,0,31,35
20313,10020313,IT,2019-03-30,0,36,10
20314,10020314,IT,2019-03-11,0,200,43
20315,10020315,GB,2019-03-05,3,0,4
20316,10020316,GB,2019-03-30,0,13,39
20317,10020317,FR,2019-03-06,4,1,32
20318,10020318,GB,2019-03-08,2,14,37
20319,10020319,GB,2019-03-29,16,11,15
20320,10020320,IT,2019-03-19,5,21,26
20321,10020321,IT,2019-03-06,0,21,23
20322,10020322,SE,2019-03-11,0,14,18
20323,10020323,ES,2019-03-18,4,24,34
20324,10020324,SE,2019-03-22,0,48,35
20325,10020325,ES,2019-03-14,0,9,7
20326,10020326,GB,2019-03-20,0,72,26
20327,10020327,ES,2019-04-01,0,23,5
20328,10020328,SE,2019-03-08,2,18,21
20329,10020329,IT,2019-03-06,0,19,24
20330,10020330,IT,2019-03-15,0,20,41
20331,10020331,IT,2019-03-13,0,133,31
20332,10020332,IT,2019-03-25,0,69,40
20333,10020333,FR,2019-03-15,0,105,24
20334,10020334,IT,2019-03-11,0,32,40
20335,10020335,IT,2019-03-18,2,185,38
20336,10020336,ES,2019-03-06,0,49,22
20337,10020337,IT,2019-03-23,0,71,44
20338,10020338,IT,2019-03-23,1,36,32
20339,10020339,SE,2019-03-26,0,69,35
20340,10020340,GB,2019-03-27,3,26,37
20341,10020341,IT,2019-04-02,3,6,21
20342,10020342,IT,2019-03-07,2,4,41
20343,10020343,ES,2019-03-19,0,179,38
20344,10020344,IT,2019-03-30,0,42,21
20345,10020345,IT,2019-03-02,5,8,43
20346,10020346,SE,2019-03-19,0,28,37
20347,10020347,GB,2019-04-02,0,11,13
20348,10020348,IT,2019-03-26,0,23,21
20349,10020349,ES,2019-03-25,0,17,28
20350,10020350,GB,2019-03-12,0,85,18
20351,10020351,IT,2019-03-13,0,18,34
20352,10020352,FR,2019-03-14,0,22,24
20353,10020353,IT,2019-03-21,0,67,19
20354,10020354,IT,2019-03-22,0,87,19
20355,10020355,IT,2019-03-25,0,0,14
20356,10020356,IT,2019-03-24,0,52,22
20357,10020357,IT,2019-03-18,3,21,19
20358,10020358,IT,2019-03-07,2,11,35
20359,10020359,IT,2019-03-13,0,73,38
20360,10020360,ES,2019-03-24,1,11,21
20361,10020361,IT,2019-03-09,0,143,33
20362,10020362,GB,2019-03-22,5,15,26
20363,10020363,IT,2019-03-23,0,43,21
20364,10020364,IT,2019-03-26,5,6,12
20365,10020365,ES,2019-03-19,1,10,18
20366,10020366,GB,2019-03-12,13,10,38
20367,10020367,ES,2019-03-07,16,227,21
20368,10020368,SE,2019-03-07,0,211,24
20369,10020369,IT,2019-03-17,0,230,39
20370,10020370,GB,2019-03-12,2,5,15
20371,10020371,GB,2019-03-07,3,3,20
20372,10020372,FR,2019-03-26,0,29,30
20373,10020373,IT,2019-03-17,0,25,28
20374,10020374,IT,2019-03-18,0,80,39
20375,10020375,IT,2019-03-06,2,4,24
20376,10020376,FR,2019-03-17,0,39,31
20377,10020377,SE,2019-03-23,0,31,35
20378,10020378,FR,2019-03-21,3,13,15
20379,10020379,IT,2019-03-08,0,67,32
20380,10020380,GB,2019-03-12,0,182,30
20381,10020381,IT,2019-03-17,2,2,17
20382,10020382,IT,2019-03-25,0,157,15
20383,10020383,SE,2019-03-12,0,59,7
20384,10020384,SE,2019-03-18,0,22,17
20385,10020385,FR,2019-03-04,0,125,35
20386,10020386,SE,2019-03-20,0,33,13
20387,10020387,IT,2019-04-02,1,26,23
20388,10020388,GB,2019-03-20,0,23,15
20389,10020389,IT,2019-03-29,16,49,40
20390,10020390,SE,2019-03-19,0,79,38
20391,10020391,IT,2019-03-14,9,18,24
20392,10020392,IT,2019-03-21,0,30,34
20393,10020393,IT,2019-03-27,1,3,268
20394,10020394,SE,2019-03-15,0,61,34
20395,10020395,GB,2019-03-26,0,28,30
20396,10020396,IT,2019-04-02,0,21,38
20397,10020397,GB,2019-03-30,0,31,23
20398,10020398,IT,2019-03-19,21,43,13
20399,10020399,SE,2019-03-10,3,84,29
20400,10020400,SE,2019-03-15,0,28,33
20401,10020401,SE,2019-03-14,0,41,15
20402,10020402,IT,2019-03-28,0,22,25
20403,10020403,IT,2019-03-08,0,203,15
20404,10020404,GB,2019-03-14,3,16,29
20405,10020405,IT,2019-03-23,0,39,32
20406,10020406,IT,2019-03-02,2,38,30
20407,10020407,IT,2019-03-22,0,158,41
20408,10020408,IT,2019-03-08,0,128,27
20409,10020409,GB,2019-03-06,0,11,13
20410,10020410,IT,2019-03-20,0,145,6
20411,10020411,IT,2019-03-06,0,28,26
20412,10020412,IT,2019-03-29,0,60,23
20413,10020413,IT,2019-04-02,0,19,9
20414,10020414,IT,2019-04-01,0,20,32
20415,10020415,IT,2019-03-26,0,27,20
20416,10020416,IT,2019-03-16,0,76,33
20417,10020417,FR,2019-03-28,0,28,10
20418,10020418,ES,2019-03-26,0,9,39
20419,10020419,IT,2019-04-02,0,0,22
20420,10020420,IT,2019-03-22,3,41,36
20421,10020421,GB,2019-03-22,0,15,30
20422,10020422,IT,2019-03-08,4,46,20
20423,10020423,IT,2019-03-15,0,285,40
20424,10020424,SE,2019-03-04,0,26,16
20425,10020425,ES,2019-03-11,0,12,17
20426,10020426,FR,2019-03-21,128,5,34
20427,10020427,SE,2019-03-25,0,18,27
20428,10020428,GB,2019-03-29,16,7,29
20429,10020429,IT,2019-03-26,0,41,36
20430,10020430,IT,2019-03-07,0,292,46
20431,10020431,ES,2019-03-04,0,8,22
20432,10020432,IT,2019-03-04,6,2,21
20433,10020433,IT,2019-03-16,0,105,29
20434,10020434,GB,2019-03-23,1,41,21
20435,10020435,ES,2019-03-26,0,14,16
20436,10020436,GB,2019-03-18,0,26,26
20437,10020437,IT,2019-03-07,11,8,43
20438,10020438,GB,2019-03-21,2,6,25
20439,10020439,GB,2019-03-23,0,9,29
20440,10020440,IT,2019-03-23,29,34,28
20441,10020441,IT,2019-03-05,0,43,21
20442,10020442,IT,2019-03-27,0,0,26
20443,10020443,FR,2019-03-29,0,21,20
20444,10020444,FR,2019-03-22,2,33,38
20445,10020445,IT,2019-03-17,0,18,21
20446,10020446,ES,2019-03-18,3,12,21
20447,10020447,IT,2019-03-28,0,190,27
20448,10020448,IT,2019-03-26,0,63,18
20449,10020449,FR,2019-03-16,2,0,9
20450,10020450,IT,2019-03-23,0,66,46
20451,10020451,SE,2019-03-13,0,104,34
20452,10020452,GB,2019-03-19,0,80,22
20453,10020453,IT,2019-03-28,8,11,21
20454,10020454,IT,2019-03-25,0,44,25
20455,10020455,SE,2019-03-03,0,58,21
20456,10020456,IT,2019-03-19,0,46,26
20457,10020457,IT,2019-03-23,1,2,297
20458,10020458,SE,2019-03-28,0,50,12
20459,10020459,IT,2019-03-02,0,57,22
20460,10020460,ES,2019-03-11,0,19,30
20461,10020461,ES,2019-03-04,1,8,36
20462,10020462,IT,2019-03-25,2,38,27
20463,10020463,IT,2019-03-02,0,52,32
20464,10020464,IT,2019-03-02,2,4,12
20465,10020465,GB,2019-03-07,0,51,35
20466,10020466,ES,2019-03-02,6,19,34
20467,10020467,IT,2019-04-01,3,10,31
20468,10020468,IT,2019-03-07,0,254,34
20469,10020469,SE,2019-03-25,0,37,39
20470,10020470,IT,2019-03-13,15,5,33
20471,10020471,GB,2019-03-08,0,13,39
20472,10020472,IT,2019-03-27,0,46,31
20473,10020473,IT,2019-03-30,7,8,39
20474,10020474,SE,2019-03-11,0,56,19
20475,10020475,GB,2019-03-16,0,28,20
20476,10020476,GB,2019-03-12,6,142,30
20477,10020477,IT,2019-03-28,0,96,16
20478,10020478,GB,2019-03-20,0,35,28
20479,10020479,SE,2019-03-16,0,27,26
20480,10020480,IT,2019-03-18,28,235,41
20481,10020481,IT,2019-03-26,0,39,18
20482,10020482,ES,2019-03-31,2,4,23
20483,10020483,IT,2019-03-28,0,82,42
20484,10020484,IT,2019-04-01,0,27,44
20485,10020485,SE,2019-03-22,0,146,33
20486,10020486,IT,2019-03-30,1,96,45
20487,10020487,GB,2019-03-21,0,19,28
20488,10020488,ES,2019-03-06,0,0,30
20489,10020489,GB,2019-03-21,0,46,33
20490,10020490,IT,2019-03-12,0,68,43
20491,10020491,ES,2019-03-17,0,0,30
20492,10020492,GB,2019-03-23,0,34,26
20493,10020493,IT,2019-03-11,0,59,30
20494,10020494,IT,2019-03-27,0,53,21
20495,10020495,SE,2019-03-11,9,0,4
20496,10020496,GB,2019-04-01,6,28,40
20497,10020497,IT,2019-03-28,0,75,30
20498,10020498,IT,2019-03-22,0,49,28
20499,10020499,IT,2019-03-22,71,71,29
20500,10020500,IT,2019-03-08,0,42,35
20501,10020501,SE,2019-03-07,0,32,25
20502,10020502,GB,2019-03-11,0,54,33
20503,10020503,GB,2019-03-12,7,24,13
20504,10020504,SE,2019-03-09,0,32,9
20505,10020505,SE,2019-03-02,0,25,19
20506,10020506,ES,2019-03-17,0,22,26
20507,10020507,IT,2019-03-09,0,117,36
20508,10020508,IT,2019-03-27,0,43,20
20509,10020509,IT,2019-03-20,0,19,43
20510,10020510,ES,2019-03-07,2,83,37
20511,10020511,FR,2019-03-15,4,12,16
20512,10020512,IT,2019-03-31,0,36,29
20513,10020513,SE,2019-03-28,1,14,29
20514,10020514,IT,2019-03-26,2,7,33
20515,10020515,IT,2019-03-19,3,102,29
20516,10020516,GB,2019-03-26,0,86,40
20517,10020517,IT,2019-03-13,2,7,18
20518,10020518,IT,2019-03-25,0,27,12
20519,10020519,IT,2019-03-18,0,132,35
20520,10020520,IT,2019-03-10,1,77,46
20521,10020521,GB,2019-03-18,0,42,22
20522,10020522,FR,2019-03-26,1,73,23
20523,10020523,GB,2019-03-07,5,11,14
20524,10020524,SE,2019-03-16,25,10,14
20525,10020525,GB,2019-03-10,1,15,22
20526,10020526,IT,2019-03-15,0,25,15
20527,10020527,IT,2019-03-13,12,6,27
20528,10020528,IT,2019-04-02,0,19,30
20529,10020529,IT,2019-03-19,7,29,44
20530,10020530,FR,2019-03-28,3,15,25
20531,10020531,GB,2019-03-30,31,1,22
20532,10020532,IT,2019-03-20,0,35,24
20533,10020533,ES,2019-03-21,16,25,33
20534,10020534,ES,2019-03-18,0,0,30
20535,10020535,IT,2019-03-28,0,67,31
20536,10020536,GB,2019-04-02,0,14,10
20537,10020537,SE,2019-03-14,1,31,39
20538,10020538,FR,2019-03-18,0,8,28
20539,10020539,ES,2019-03-23,0,24,29
20540,10020540,SE,2019-03-22,0,36,30
20541,10020541,SE,2019-03-05,2,1,315
20542,10020542,SE,2019-03-20,0,56,34
20543,10020543,FR,2019-03-21,0,21,27
20544,10020544,FR,2019-03-18,1,13,24
20545,10020545,IT,2019-03-28,0,100,43
20546,10020546,IT,2019-03-15,5,10,11
20547,10020547,SE,2019-03-22,0,82,31
20548,10020548,IT,2019-03-19,4,15,17
20549,10020549,ES,2019-03-16,2,51,29
20550,10020550,GB,2019-03-07,1,51,19
20551,10020551,GB,2019-03-29,0,33,37
20552,10020552,SE,2019-03-21,27,0,2
20553,10020553,SE,2019-03-17,0,102,38
20554,10020554,SE,2019-03-19,0,122,35
20555,10020555,IT,2019-03-13,0,28,13
20556,10020556,IT,2019-03-28,0,87,32
20557,10020557,SE,2019-03-14,0,50,31
20558,10020558,ES,2019-03-27,0,0,30
20559,10020559,GB,2019-03-28,0,38,34
20560,10020560,IT,2019-03-15,0,60,18
20561,10020561,GB,2019-03-19,2,2,38
20562,10020562,GB,2019-03-08,0,85,37
20563,10020563,IT,2019-03-29,0,62,39
20564,10020564,SE,2019-03-31,0,37,30
20565,10020565,IT,2019-03-26,0,51,32
20566,10020566,IT,2019-03-14,9,106,43
20567,10020567,IT,2019-03-16,4,19,22
20568,10020568,IT,2019-03-29,0,35,33
20569,10020569,ES,2019-03-30,4,32,39
20570,10020570,ES,2019-03-25,6,2,35
20571,10020571,IT,2019-03-10,3,2,5
20572,10020572,IT,2019-03-19,0,45,31
20573,10020573,GB,2019-03-30,0,19,19
20574,10020574,GB,2019-03-15,0,37,37
20575,10020575,SE,2019-03-13,0,32,36
20576,10020576,SE,2019-03-13,1,28,40
20577,10020577,SE,2019-03-15,0,63,35
20578,10020578,SE,2019-03-17,0,22,19
20579,10020579,GB,2019-03-11,0,72,17
20580,10020580,SE,2019-03-05,0,63,18
20581,10020581,ES,2019-03-26,0,0,30
20582,10020582,ES,2019-03-29,0,12,12
20583,10020583,ES,2019-04-02,0,11,20
20584,10020584,SE,2019-03-15,4,10,10
20585,10020585,IT,2019-03-29,0,51,18
20586,10020586,SE,2019-04-01,0,48,16
20587,10020587,FR,2019-03-29,0,42,24
20588,10020588,ES,2019-03-10,0,19,26
20589,10020589,GB,2019-04-01,0,17,17
20590,10020590,SE,2019-03-26,0,42,20
20591,10020591,IT,2019-03-31,1,63,16
20592,10020592,IT,2019-03-29,3,39,19
20593,10020593,ES,2019-03-21,0,0,30
20594,10020594,IT,2019-03-13,0,161,30
20595,10020595,IT,2019-03-31,0,27,14
20596,10020596,GB,2019-03-27,133,21,30
20597,10020597,IT,2019-03-09,0,127,37
20598,10020598,IT,2019-03-19,0,57,38
20599,10020599,IT,2019-03-25,3,20,24
20600,10020600,SE,2019-03-27,0,51,38
20601,10020601,IT,2019-03-28,0,18,32
20602,10020602,FR,2019-03-17,11,15,24
20603,10020603,IT,2019-04-02,2,1,24
20604,10020604,IT,2019-03-12,0,115,29
20605,10020605,IT,2019-03-25,0,103,14
20606,10020606,IT,2019-03-11,63,2,14
20607,10020607,SE,2019-03-08,0,59,10
20608,10020608,ES,2019-03-11,0,68,33
20609,10020609,ES,2019-03-10,0,1,322
20610,10020610,GB,2019-03-19,0,10,24
20611,10020611,SE,2019-03-30,0,15,37
20612,10020612,FR,2019-03-28,2,11,6
20613,10020613,IT,2019-03-14,0,117,46
20614,10020614,IT,2019-03-30,0,32,23
20615,10020615,SE,2019-04-01,0,18,14
20616,10020616,IT,2019-03-20,0,65,27
20617,10020617,ES,2019-03-14,0,53,22
20618,10020618,SE,2019-04-01,0,36,34
20619,10020619,FR,2019-03-17,0,69,32
20620,10020620,ES,2019-03-23,0,37,31
20621,10020621,IT,2019-03-17,0,89,14
20622,10020622,ES,2019-03-25,0,37,3
20623,10020623,GB,2019-03-03,16,206,39
20624,10020624,IT,2019-03-11,0,0,24
20625,10020625,GB,2019-03-12,0,19,36
20626,10020626,SE,2019-03-14,0,36,23
20627,10020627,SE,2019-03-17,0,97,35
20628,10020628,SE,2019-03-14,0,22,38
20629,10020629,SE,2019-03-14,2,8,10
20630,10020630,IT,2019-03-14,0,93,45
20631,10020631,FR,2019-04-01,2,2,30
20632,10020632,ES,2019-03-17,0,8,9
20633,10020633,GB,2019-03-29,0,12,37
20634,10020634,IT,2019-03-22,1,24,15
20635,10020635,GB,2019-03-26,0,36,30
20636,10020636,IT,2019-04-02,0,46,20
20637,10020637,IT,2019-03-11,5,44,31
20638,10020638,GB,2019-03-14,0,13,27
20639,10020639,FR,2019-03-31,0,18,15
20640,10020640,GB,2019-03-14,0,52,36
20641,10020641,IT,2019-03-18,0,24,32
20642,10020642,GB,2019-03-28,0,17,14
20643,10020643,GB,2019-03-08,0,46,39
20644,10020644,GB,2019-03-14,0,28,13
20645,10020645,FR,2019-03-09,0,1,665
20646,10020646,ES,2019-03-26,0,27,23
20647,10020647,ES,2019-03-30,0,13,21
20648,10020648,SE,2019-03-25,0,16,30
20649,10020649,SE,2019-03-13,0,41,16
20650,10020650,IT,2019-03-17,2,15,43
20651,10020651,GB,2019-03-23,0,73,29
20652,10020652,SE,2019-03-05,0,14,27
20653,10020653,SE,2019-03-17,4,48,28
20654,10020654,IT,2019-03-16,0,22,35
20655,10020655,SE,2019-03-15,0,68,37
20656,10020656,IT,2019-03-05,0,19,18
20657,10020657,GB,2019-03-27,27,20,24
20658,10020658,ES,2019-03-14,0,33,24
20659,10020659,IT,2019-03-27,5,27,37
20660,10020660,GB,2019-03-03,2,3,23
20661,10020661,ES,2019-03-20,5,37,27
20662,10020662,IT,2019-03-03,0,119,43
20663,10020663,SE,2019-03-18,1,29,31
20664,10020664,IT,2019-03-20,0,88,31
20665,10020665,ES,2019-03-15,0,131,36
20666,10020666,GB,2019-03-15,0,28,12
20667,10020667,IT,2019-03-07,0,111,38
20668,10020668,IT,2019-03-04,0,37,34
20669,10020669,SE,2019-03-16,0,106,27
20670,10020670,IT,2019-03-22,0,35,21
20671,10020671,IT,2019-03-27,0,35,44
20672,10020672,ES,2019-03-21,0,0,30
20673,10020673,GB,2019-03-24,0,116,20
20674,10020674,FR,2019-03-21,0,37,30
20675,10020675,ES,2019-03-24,0,12,26
20676,10020676,IT,2019-03-30,0,60,42
20677,10020677,FR,2019-03-30,0,19,15
20678,10020678,IT,2019-03-29,10,2,33
20679,10020679,SE,2019-03-30,3,35,24
20680,10020680,IT,2019-03-22,0,32,17
20681,10020681,IT,2019-03-03,2,17,13
20682,10020682,IT,2019-03-08,0,0,17
20683,10020683,GB,2019-03-29,20,33,30
20684,10020684,GB,2019-03-25,0,52,21
20685,10020685,FR,2019-03-31,0,8,10
20686,10020686,IT,2019-03-13,0,24,39
20687,10020687,IT,2019-03-21,0,21,11
20688,10020688,ES,2019-03-08,0,20,34
20689,10020689,GB,2019-03-22,4,5,25
20690,10020690,IT,2019-03-31,0,98,37
20691,10020691,GB,2019-03-29,0,32,30
20692,10020692,FR,2019-03-27,0,8,23
20693,10020693,GB,2019-03-02,0,29,32
20694,10020694,GB,2019-03-14,53,32,31
20695,10020695,ES,2019-03-25,0,54,37
20696,10020696,IT,2019-03-21,0,180,31
20697,10020697,GB,2019-03-19,0,9,37
20698,10020698,GB,2019-03-10,0,3,279
20699,10020699,IT,2019-03-24,0,40,18
20700,10020700,ES,2019-03-14,4,18,40
20701,10020701,SE,2019-03-15,8,2,1
20702,10020702,IT,2019-03-02,6,26,27
20703,10020703,IT,2019-03-22,7,5,37
20704,10020704,IT,2019-03-26,0,25,11
20705,10020705,ES,2019-03-19,12,76,32
20706,10020706,IT,2019-03-10,0,50,25
20707,10020707,ES,2019-03-07,0,40,36
20708,10020708,GB,2019-03-02,2,5,37
20709,10020709,IT,2019-03-19,0,31,39
20710,10020710,IT,2019-03-09,0,18,23
20711,10020711,IT,2019-04-02,0,22,17
20712,10020712,IT,2019-04-01,0,22,29
20713,10020713,IT,2019-03-19,0,80,22
20714,10020714,IT,2019-03-04,0,22,37
20715,10020715,IT,2019-03-13,0,20,42
20716,10020716,FR,2019-03-13,6,13,29
20717,10020717,ES,2019-03-06,0,40,19
20718,10020718,ES,2019-03-11,1,9,16
20719,10020719,IT,2019-03-04,0,20,25
20720,10020720,ES,2019-03-16,6,20,29
20721,10020721,SE,2019-03-09,0,58,24
20722,10020722,FR,2019-03-08,0,18,33
20723,10020723,IT,2019-03-16,12,10,42
20724,10020724,ES,2019-03-20,5,74,33
20725,10020725,GB,2019-03-12,0,51,25
20726,10020726,FR,2019-03-24,0,10,14
20727,10020727,IT,2019-03-07,0,2,389
20728,10020728,IT,2019-03-16,0,36,35
20729,10020729,FR,2019-03-18,1,9,28
20730,10020730,SE,2019-03-02,0,20,22
20731,10020731,FR,2019-03-09,8,1,16
20732,10020732,GB,2019-03-26,2,3,303
20733,10020733,GB,2019-03-02,4,92,40
20734,10020734,SE,2019-03-14,0,87,25
20735,10020735,IT,2019-03-10,0,34,1
20736,10020736,IT,2019-03-04,0,129,41
20737,10020737,IT,2019-03-02,0,106,32
20738,10020738,IT,2019-03-22,0,25,6
20739,10020739,IT,2019-03-29,0,61,32
20740,10020740,ES,2019-03-06,0,0,30
20741,10020741,SE,2019-03-08,0,48,34
20742,10020742,SE,2019-03-13,0,70,14
20743,10020743,IT,2019-03-24,14,117,28
20744,10020744,IT,2019-03-20,0,54,33
20745,10020745,ES,2019-03-06,0,0,30
20746,10020746,ES,2019-03-29,7,0,37
20747,10020747,IT,2019-03-24,0,0,22
20748,10020748,SE,2019-03-18,1,1,297
20749,10020749,IT,2019-03-07,3,288,38
20750,10020750,IT,2019-03-12,1,21,39
20751,10020751,IT,2019-03-04,12,127,35
20752,10020752,IT,2019-03-02,3,5,24
20753,10020753,IT,2019-03-21,0,23,5
20754,10020754,IT,2019-03-15,19,24,45
20755,10020755,FR,2019-03-23,0,69,40
20756,10020756,IT,2019-03-25,0,53,32
20757,10020757,FR,2019-03-24,0,41,31
20758,10020758,GB,2019-03-10,6,13,31
20759,10020759,IT,2019-03-24,0,0,20
20760,10020760,ES,2019-03-06,0,10,10
20761,10020761,IT,2019-03-18,0,45,19
20762,10020762,IT,2019-03-31,0,34,21
20763,10020763,IT,2019-03-21,0,21,28
20764,10020764,ES,2019-03-26,0,25,39
20765,10020765,GB,2019-03-04,4,1,7
20766,10020766,SE,2019-03-23,0,53,24
20767,10020767,GB,2019-03-30,0,16,39
20768,10020768,GB,2019-03-28,0,98,35
20769,10020769,IT,2019-03-22,0,49,44
20770,10020770,IT,2019-03-10,9,14,36
20771,10020771,ES,2019-03-25,0,1,297
20772,10020772,IT,2019-03-22,5,25,13
20773,10020773,SE,2019-03-06,0,138,22
20774,10020774,ES,2019-03-14,13,46,39
20775,10020775,IT,2019-03-15,0,155,34
20776,10020776,SE,2019-03-13,61,88,30
20777,10020777,IT,2019-03-31,0,32,27
20778,10020778,FR,2019-03-18,0,27,30
20779,10020779,IT,2019-03-29,0,46,35
20780,10020780,SE,2019-03-24,0,34,2
20781,10020781,GB,2019-03-21,0,73,25
20782,10020782,GB,2019-03-24,19,10,37
20783,10020783,IT,2019-03-05,0,53,32
20784,10020784,IT,2019-03-27,5,69,44
20785,10020785,IT,2019-03-15,0,25,41
20786,10020786,IT,2019-03-26,0,96,27
20787,10020787,GB,2019-03-06,1,46,32
20788,10020788,IT,2019-04-01,0,96,11
20789,10020789,SE,2019-03-16,0,153,34
20790,10020790,GB,2019-04-01,0,10,22
20791,10020791,SE,2019-04-02,0,17,11
20792,10020792,IT,2019-03-02,0,80,38
20793,10020793,GB,2019-03-07,0,106,31
20794,10020794,IT,2019-03-02,0,21,16
20795,10020795,IT,2019-03-31,0,57,33
20796,10020796,IT,2019-03-31,1,28,35
20797,10020797,IT,2019-03-27,0,48,24
20798,10020798,IT,2019-03-11,0,18,24
20799,10020799,IT,2019-03-25,0,56,43
20800,10020800,IT,2019-03-11,0,96,46
20801,10020801,IT,2019-03-17,7,22,39
20802,10020802,GB,2019-03-13,0,22,21
20803,10020803,GB,2019-03-16,5,2,15
20804,10020804,SE,2019-03-24,0,122,35
20805,10020805,ES,2019-03-26,0,14,37
20806,10020806,SE,2019-03-02,0,191,38
20807,10020807,SE,2019-03-21,2,2,17
20808,10020808,ES,2019-03-21,0,8,9
20809,10020809,SE,2019-03-04,0,19,15
20810,10020810,IT,2019-03-20,0,32,40
20811,10020811,IT,2019-03-30,0,23,46
20812,10020812,IT,2019-03-22,0,29,29
20813,10020813,GB,2019-03-09,0,165,40
20814,10020814,SE,2019-03-30,13,5,31
20815,10020815,FR,2019-03-28,8,46,31
20816,10020816,IT,2019-03-27,5,10,17
20817,10020817,ES,2019-03-18,0,58,33
20818,10020818,IT,2019-03-28,0,85,14
20819,10020819,GB,2019-03-22,6,1,16
20820,10020820,ES,2019-03-07,0,0,30
20821,10020821,ES,2019-03-19,2,10,3
20822,10020822,IT,2019-03-23,0,71,34
20823,10020823,SE,2019-03-11,0,18,11
20824,10020824,SE,2019-03-02,0,14,17
20825,10020825,SE,2019-03-05,0,89,31
20826,10020826,IT,2019-03-30,0,26,37
20827,10020827,IT,2019-03-06,0,94,46
20828,10020828,SE,2019-03-28,0,21,20
20829,10020829,IT,2019-03-27,0,22,12
20830,10020830,IT,2019-03-15,0,110,34
20831,10020831,FR,2019-03-20,0,34,32
20832,10020832,IT,2019-03-19,0,25,40
20833,10020833,IT,2019-03-24,0,107,19
20834,10020834,GB,2019-03-17,0,21,25
20835,10020835,IT,2019-03-26,0,78,45
20836,10020836,GB,2019-03-16,25,7,3
20837,10020837,SE,2019-04-01,0,48,32
20838,10020838,ES,2019-03-17,0,12,38
20839,10020839,IT,2019-03-31,0,19,43
20840,10020840,IT,2019-03-02,0,23,30
20841,10020841,FR,2019-03-13,0,38,14
20842,10020842,SE,2019-03-20,0,40,12
20843,10020843,SE,2019-03-10,0,16,37
20844,10020844,IT,2019-03-08,1,100,24
20845,10020845,GB,2019-03-26,0,11,23
20846,10020846,IT,2019-03-20,0,38,26
20847,10020847,GB,2019-03-22,1,12,19
20848,10020848,FR,2019-03-07,0,9,31
20849,10020849,GB,2019-03-25,0,19,11
20850,10020850,IT,2019-03-09,10,39,27
20851,10020851,ES,2019-03-16,0,18,7
20852,10020852,GB,2019-03-25,0,77,25
20853,10020853,GB,2019-03-16,0,12,20
20854,10020854,IT,2019-03-04,0,274,46
20855,10020855,IT,2019-03-18,0,22,32
20856,10020856,SE,2019-03-11,0,117,19
20857,10020857,IT,2019-03-28,0,23,32
20858,10020858,GB,2019-03-18,0,49,36
20859,10020859,GB,2019-03-26,39,24,9
20860,10020860,SE,2019-03-27,0,34,29
20861,10020861,IT,2019-03-05,2,2,4
20862,10020862,IT,2019-03-23,0,42,31
